Dates,price,P_B,P_S,P_FCF,P_EPS,P_EBITDA,EV_FCFF,EV_B,LTDebt_EV,EV_EBITDA,DPS,DPR
1/6/2014,19.426,3.7432,2.8542,10.9841,13.4119,8.777,7.6817,2.6797,4.8807,9.3844,0.1089,29.1175
1/7/2014,19.287,3.7164,2.8337,10.9055,13.3159,8.7142,7.6043,2.6527,4.9304,9.2898,0.1089,29.1175
1/8/2014,19.409,3.7399,2.8517,10.9746,13.4003,8.7695,7.6723,2.6764,4.8866,9.373,0.1089,29.1175
1/9/2014,19.161,3.6922,2.8153,10.8344,13.2292,8.6574,7.5343,2.6283,4.9762,9.2043,0.1089,29.1175
1/10/2014,19.034,3.6675,2.7965,10.7621,13.1409,8.5997,7.4631,2.6034,5.0236,9.1174,0.1089,29.1175
1/13/2014,19.133,3.6867,2.8111,10.8185,13.2097,8.6447,7.4335,2.5931,5.0436,9.0812,0.1089,29.1175
1/14/2014,19.514,3.7601,2.8671,11.0337,13.4726,8.8167,7.6438,2.6665,4.9048,9.3382,0.1089,29.1175
1/15/2014,19.906,3.8356,2.9246,11.2553,13.743,8.9937,7.8603,2.742,4.7698,9.6026,0.1089,29.1175
1/16/2014,19.795,3.8142,2.9083,11.1925,13.6664,8.9436,7.7989,2.7206,4.8073,9.5276,0.1089,29.1175
1/17/2014,19.31,3.7207,2.8371,10.9182,13.3315,8.7244,7.531,2.6271,4.9783,9.2003,0.1089,29.1175
1/20/2014,19.31,3.7207,2.8371,10.9182,13.3315,8.7244,7.531,2.6271,4.9783,9.2003,0.1089,29.1175
1/21/2014,19.61,3.7785,2.8811,11.0879,13.5386,8.86,7.6967,2.6849,4.8711,9.4028,0.1089,29.1175
1/22/2014,19.697,3.7953,2.8939,11.1371,13.5988,8.8993,7.7448,2.7017,4.8409,9.4616,0.1089,29.1175
1/23/2014,19.864,3.8275,2.9184,11.2314,13.714,8.9747,7.837,2.7339,4.7839,9.5741,0.1089,29.1175
1/24/2014,19.503,3.7579,2.8654,11.0273,13.4647,8.8116,7.6375,2.6643,4.9089,9.3305,0.1089,29.1175
1/27/2014,19.661,3.7884,2.8886,11.1167,13.5739,8.8831,7.7236,2.6943,4.8542,9.4356,0.1089,29.1175
1/28/2014,18.089,3.4856,2.6578,10.2282,12.489,8.1731,6.8505,2.3897,5.4729,8.369,0.1089,29.1175
1/29/2014,17.884,3.446,2.6276,10.1121,12.3472,8.0803,6.7371,2.3502,5.565,8.2305,0.1089,29.1175
1/30/2014,17.849,3.4394,2.6225,10.0925,12.3233,8.0646,6.718,2.3435,5.5808,8.2072,0.1089,29.1175
1/31/2014,17.879,3.445,2.6268,10.1091,12.3435,8.0778,6.7342,2.3492,5.5674,8.2269,0.1089,29.1175
2/3/2014,17.912,3.4514,2.6317,10.1278,12.3664,8.0929,6.7525,2.3556,5.5523,8.2493,0.1089,29.1175
2/4/2014,18.171,3.5013,2.6698,10.2744,12.5454,8.21,6.8956,2.4055,5.437,8.4241,0.1089,29.1175
2/5/2014,18.307,3.5275,2.6897,10.3512,12.6391,8.2713,6.9706,2.4316,5.3786,8.5157,0.1089,29.1175
2/6/2014,18.304,3.5269,2.6893,10.3496,12.6372,8.27,6.969,2.4311,5.3798,8.5137,0.1089,29.1175
2/7/2014,18.56,3.5763,2.7269,10.4944,12.814,8.3857,7.1104,2.4804,5.2728,8.6864,0.1089,29.1175
2/10/2014,18.893,3.6404,2.7758,10.6824,13.0435,8.536,7.2939,2.5444,5.1401,8.9107,0.1089,29.1175
2/11/2014,19.141,3.6883,2.8123,10.8231,13.2154,8.6484,7.4314,2.5924,5.0451,9.0786,0.1089,29.1175
2/12/2014,19.14,3.688,2.8121,10.8223,13.2144,8.6478,7.4306,2.5921,5.0456,9.0776,0.1089,29.1175
2/13/2014,19.444,3.7466,2.8568,10.9942,13.4242,8.7851,7.5984,2.6506,4.9342,9.2826,0.1089,29.1175
2/14/2014,19.428,3.7436,2.8545,10.9853,13.4134,8.778,7.5897,2.6476,4.9398,9.272,0.1089,29.1175
2/17/2014,19.428,3.7436,2.8545,10.9853,13.4134,8.778,7.5897,2.6476,4.9398,9.272,0.1089,29.1175
2/18/2014,19.5,3.7573,2.865,11.0257,13.4627,8.8103,7.6291,2.6614,4.9143,9.3202,0.1089,29.1175
2/19/2014,19.192,3.698,2.8197,10.8516,13.2501,8.6712,7.4592,2.6021,5.0263,9.1126,0.1089,29.1175
2/20/2014,18.97,3.6552,2.7871,10.726,13.0968,8.5708,7.3365,2.5593,5.1103,8.9627,0.1089,29.1175
2/21/2014,18.759,3.6146,2.7561,10.6068,12.9513,8.4756,7.2202,2.5187,5.1926,8.8206,0.1089,29.1175
2/24/2014,18.841,3.6304,2.7682,10.6533,13.008,8.5127,7.2655,2.5345,5.1602,8.876,0.1089,29.1175
2/25/2014,18.645,3.5927,2.7394,10.5424,12.8726,8.4241,7.1573,2.4968,5.2383,8.7438,0.1089,29.1175
2/26/2014,18.477,3.5602,2.7147,10.4473,12.7565,8.3481,7.0644,2.4644,5.3071,8.6303,0.1089,29.1175
2/27/2014,18.845,3.6313,2.7688,10.6557,13.011,8.5147,7.2679,2.5354,5.1585,8.8789,0.1089,29.1175
2/28/2014,18.794,3.6214,2.7613,10.6268,12.9757,8.4916,7.2397,2.5255,5.1786,8.8445,0.1089,29.1175
3/3/2014,18.849,3.6319,2.7693,10.6575,13.0132,8.5161,7.2697,2.536,5.1573,8.8811,0.1089,29.1175
3/4/2014,18.973,3.6558,2.7876,10.7278,13.099,8.5723,7.3383,2.5599,5.1091,8.9649,0.1089,29.1175
3/5/2014,19.013,3.6635,2.7934,10.7504,13.1266,8.5903,7.3604,2.5676,5.0937,8.9919,0.1089,29.1175
3/6/2014,18.955,3.6525,2.785,10.7179,13.0869,8.5644,7.3286,2.5565,5.1158,8.9531,0.1089,29.1175
3/7/2014,18.944,3.6503,2.7834,10.7116,13.0793,8.5594,7.3225,2.5544,5.1201,8.9456,0.1089,29.1175
3/10/2014,18.961,3.6536,2.7859,10.7213,13.0911,8.5671,7.332,2.5577,5.1135,8.9572,0.1089,29.1175
3/11/2014,19.146,3.6892,2.813,10.8257,13.2186,8.6505,7.4339,2.5933,5.0433,9.0817,0.1089,29.1175
3/12/2014,19.165,3.6928,2.8157,10.8362,13.2314,8.6589,7.4442,2.5968,5.0364,9.0943,0.1089,29.1175
3/13/2014,18.952,3.6518,2.7845,10.7159,13.0844,8.5627,7.3267,2.5559,5.1172,8.9507,0.1089,29.1175
3/14/2014,18.739,3.6108,2.7532,10.5955,12.9375,8.4666,7.2091,2.5149,5.2006,8.8071,0.1089,29.1175
3/17/2014,18.812,3.6249,2.764,10.6369,12.988,8.4997,7.2496,2.529,5.1716,8.8565,0.1089,29.1175
3/18/2014,18.979,3.6569,2.7884,10.731,13.1029,8.5748,7.3414,2.561,5.1069,8.9688,0.1089,29.1175
3/19/2014,18.974,3.656,2.7877,10.7282,13.0995,8.5726,7.3387,2.56,5.1088,8.9654,0.1089,29.1175
3/20/2014,18.882,3.6384,2.7742,10.6765,13.0364,8.5313,7.2882,2.5424,5.1442,8.9037,0.1089,29.1175
3/21/2014,19.031,3.6671,2.7961,10.7607,13.1392,8.5986,7.3704,2.5711,5.0868,9.0042,0.1089,29.1175
3/24/2014,19.257,3.7105,2.8293,10.8883,13.295,8.7006,7.495,2.6146,5.0022,9.1564,0.1089,29.1175
3/25/2014,19.464,3.7505,2.8597,11.0055,13.438,8.7941,7.6094,2.6545,4.927,9.2961,0.1089,29.1175
3/26/2014,19.278,3.7146,2.8324,10.9003,13.3096,8.7101,7.5067,2.6186,4.9945,9.1706,0.1089,29.1175
3/27/2014,19.195,3.6986,2.8202,10.8534,13.2524,8.6726,7.4609,2.6027,5.0251,9.1147,0.1089,29.1175
3/28/2014,19.174,3.8496,2.7342,10.2756,12.7709,8.3231,7.3516,2.8728,4.913,9.156,0.1089,29.1175
3/31/2014,19.169,3.8487,2.7336,10.2733,12.768,8.3212,7.3493,2.8719,4.9145,9.1532,0.1089,29.0676
4/1/2014,19.345,3.8839,2.7586,10.3673,12.8848,8.3973,7.4426,2.9083,4.853,9.2693,0.1089,29.0676
4/2/2014,19.377,3.8904,2.7632,10.3845,12.9062,8.4113,7.4597,2.915,4.8418,9.2906,0.1089,29.0676
4/3/2014,19.243,3.8634,2.744,10.3126,12.8168,8.353,7.3883,2.8871,4.8886,9.2017,0.1089,29.0676
4/4/2014,18.994,3.8134,2.7085,10.1792,12.651,8.2449,7.2559,2.8354,4.9778,9.0368,0.1089,29.0676
4/7/2014,18.695,3.7535,2.666,10.0193,12.4523,8.1155,7.0973,2.7734,5.0891,8.8393,0.1089,29.0676
4/8/2014,18.694,3.7533,2.6658,10.0188,12.4516,8.115,7.0967,2.7732,5.0895,8.8386,0.1089,29.0676
4/9/2014,18.94,3.8027,2.7009,10.1504,12.6153,8.2217,7.2274,2.8242,4.9975,9.0013,0.1089,29.0676
4/10/2014,18.696,3.7536,2.666,10.0195,12.4526,8.1156,7.0975,2.7735,5.0889,8.8395,0.1089,29.0676
4/11/2014,18.558,3.7259,2.6463,9.9455,12.3605,8.0556,7.024,2.7447,5.1422,8.748,0.1089,29.0676
4/14/2014,18.631,3.7407,2.6569,9.9851,12.4098,8.0877,7.0633,2.7601,5.1136,8.7969,0.1089,29.0676
4/15/2014,18.499,3.714,2.6379,9.9139,12.3213,8.03,6.9926,2.7325,5.1652,8.7089,0.1089,29.0676
4/16/2014,18.536,3.7216,2.6433,9.934,12.3462,8.0463,7.0126,2.7403,5.1505,8.7338,0.1089,29.0676
4/17/2014,18.748,3.7641,2.6735,10.0475,12.4873,8.1383,7.1252,2.7843,5.0691,8.874,0.1089,29.0676
4/18/2014,18.748,3.7641,2.6735,10.0475,12.4873,8.1383,7.1252,2.7843,5.0691,8.874,0.1089,29.0676
4/21/2014,18.97,3.8088,2.7052,10.1667,12.6355,8.2348,7.2435,2.8305,4.9863,9.0214,0.1089,29.0676
4/22/2014,18.989,3.8126,2.7079,10.1768,12.6481,8.243,7.2536,2.8345,4.9794,9.0339,0.1089,29.0676
4/23/2014,18.741,3.7627,2.6725,10.0438,12.4828,8.1353,6.7836,2.6508,5.3244,8.4487,0.1089,29.0676
4/24/2014,20.278,4.0712,2.8916,10.8672,13.5062,8.8023,7.5687,2.9576,4.7721,9.4263,0.1089,29.0676
4/25/2014,20.426,4.1011,2.9128,10.9471,13.6054,8.8669,7.6451,2.9875,4.7244,9.5216,0.1089,29.0676
4/28/2014,21.218,4.2599,3.0256,11.371,14.1323,9.2103,8.0514,3.1462,4.486,10.0276,0.1089,29.0676
4/29/2014,21.155,4.2473,3.0167,11.3373,14.0904,9.183,8.0191,3.1336,4.504,9.9874,0.1089,29.0676
4/30/2014,21.075,4.2312,3.0053,11.2945,14.0371,9.1483,7.978,3.1176,4.5272,9.9362,0.1089,29.0676
5/1/2014,21.124,4.2412,3.0124,11.3211,14.0702,9.1698,8.0035,3.1275,4.5128,9.968,0.1089,29.0676
5/2/2014,21.164,4.2491,3.018,11.3421,14.0963,9.1869,8.0237,3.1354,4.5015,9.9931,0.1089,29.0676
5/5/2014,21.463,4.3092,3.0606,11.5025,14.2957,9.3168,8.1774,3.1955,4.4169,10.1845,0.1089,29.0676
5/6/2014,21.229,4.2622,3.0273,11.3771,14.1399,9.2153,8.0573,3.1485,4.4827,10.0349,0.1089,29.0676
5/7/2014,21.155,4.2473,3.0167,11.3373,14.0904,9.183,8.0191,3.1336,4.504,9.9874,0.1089,29.0676
5/8/2014,21,4.2162,2.9946,11.2543,13.9871,9.1157,7.9395,3.1025,4.5492,9.8883,0.1089,29.0676
5/9/2014,20.912,4.1986,2.9821,11.2074,13.9289,9.0778,7.8946,3.085,4.5751,9.8323,0.1089,29.0676
5/12/2014,21.173,4.2509,3.0192,11.3469,14.1023,9.1908,8.0283,3.1372,4.4989,9.9988,0.1089,29.0676
5/13/2014,21.206,4.2576,3.024,11.3647,14.1244,9.2052,8.0454,3.1439,4.4894,10.0201,0.1089,29.0676
5/14/2014,21.21,4.2584,3.0245,11.3668,14.127,9.2069,8.0474,3.1447,4.4882,10.0226,0.1089,29.0676
5/15/2014,21.029,4.2221,2.9988,11.2701,14.0069,9.1286,7.9548,3.1085,4.5405,9.9072,0.1089,29.0676
5/16/2014,21.34,4.2845,3.0431,11.4365,14.2136,9.2633,8.1141,3.1707,4.4513,10.1057,0.1089,29.0676
5/19/2014,21.593,4.3352,3.0791,11.572,14.382,9.3731,8.244,3.2215,4.3812,10.2675,0.1089,29.0676
5/20/2014,21.597,4.3361,3.0797,11.5743,14.3849,9.375,8.2462,3.2223,4.38,10.2702,0.1089,29.0676
5/21/2014,21.654,4.3476,3.0879,11.6049,14.4229,9.3998,8.2756,3.2338,4.3645,10.3068,0.1089,29.0676
5/22/2014,21.688,4.3544,3.0928,11.6233,14.4458,9.4146,8.2932,3.2407,4.3552,10.3287,0.1089,29.0676
5/23/2014,21.933,4.4036,3.1277,11.7546,14.609,9.521,8.419,3.2899,4.2901,10.4854,0.1089,29.0676
5/26/2014,21.933,4.4036,3.1277,11.7546,14.609,9.521,8.419,3.2899,4.2901,10.4854,0.1089,29.0676
5/27/2014,22.344,4.4861,3.1863,11.9747,14.8825,9.6993,8.6299,3.3723,4.1853,10.7481,0.1089,29.0676
5/28/2014,22.286,4.4745,3.178,11.9437,14.844,9.6742,8.6002,3.3607,4.1997,10.7111,0.1089,29.0676
5/29/2014,22.692,4.556,3.2359,12.1613,15.1145,9.8504,8.8088,3.4422,4.1003,10.9708,0.1089,29.0676
5/30/2014,22.607,4.5389,3.2238,12.1158,15.0579,9.8135,8.7651,3.4251,4.1207,10.9165,0.1089,29.0676
6/2/2014,22.452,4.5077,3.2017,12.0325,14.9544,9.7461,8.6853,3.3939,4.1586,10.8171,0.1089,29.0676
6/3/2014,22.769,4.5715,3.2469,12.2027,15.1658,9.8839,8.8484,3.4577,4.0819,11.0202,0.1089,29.0676
6/4/2014,23.029,4.6237,3.284,12.342,15.339,9.9968,8.9819,3.5098,4.0213,11.1865,0.1089,29.0676
6/5/2014,23.12,4.6418,3.2969,12.3904,15.3992,10.036,9.0283,3.528,4.0006,11.2443,0.1089,29.0676
6/6/2014,23.056,4.6291,3.2878,12.3564,15.3569,10.0084,8.9957,3.5152,4.0151,11.2036,0.1089,29.0676
6/9/2014,23.425,4.7031,3.3404,12.5541,15.6026,10.1686,9.1851,3.5893,3.9323,11.4396,0.1089,29.0676
6/10/2014,23.563,4.7307,3.36,12.6278,15.6942,10.2282,9.2558,3.6168,3.9023,11.5275,0.1089,29.0676
6/11/2014,23.465,4.7112,3.3461,12.5755,15.6292,10.1859,9.2057,3.5973,3.9235,11.4652,0.1089,29.0676
6/12/2014,23.073,4.6324,3.2902,12.3652,15.3678,10.0155,9.0041,3.5185,4.0113,11.2141,0.1089,29.0676
6/13/2014,22.82,4.5817,3.2542,12.2298,15.1996,9.9059,8.8744,3.4678,4.07,11.0526,0.1089,29.0676
6/16/2014,23.05,4.6278,3.287,12.3531,15.3528,10.0058,8.9925,3.514,4.0165,11.1997,0.1089,29.0676
6/17/2014,23.02,4.6218,3.2827,12.337,15.3328,9.9928,8.9771,3.508,4.0234,11.1805,0.1089,29.0676
6/18/2014,23.045,4.6268,3.2863,12.3504,15.3495,10.0036,8.99,3.513,4.0176,11.1965,0.1089,29.0676
6/19/2014,22.965,4.6108,3.2748,12.3075,15.2962,9.9689,8.9489,3.4969,4.0361,11.1454,0.1089,29.0676
6/20/2014,22.728,4.5631,3.241,12.1803,15.138,9.8658,8.8269,3.4493,4.0919,10.9935,0.1089,29.0676
6/23/2014,22.708,4.5591,3.2381,12.1695,15.1247,9.8571,8.8166,3.4453,4.0966,10.9807,0.1089,29.0676
6/24/2014,22.57,4.5315,3.2185,12.0959,15.0331,9.7974,8.746,3.4177,4.1297,10.8927,0.1089,29.0676
6/25/2014,22.59,4.5355,3.2214,12.1066,15.0464,9.8061,8.7563,3.4217,4.1249,10.9055,0.1089,29.0676
6/26/2014,22.725,4.5626,3.2406,12.1789,15.1364,9.8647,8.8256,3.4488,4.0925,10.9919,0.1089,29.0676
6/27/2014,22.995,4.555,3.1957,11.7178,14.7979,9.6273,8.6072,3.4824,6.8929,10.9236,0.1089,29.0676
6/30/2014,23.233,4.6021,3.2287,11.8389,14.9507,9.7267,8.7242,3.5297,6.8004,11.0722,0.1175,28.4909
7/1/2014,23.38,4.6313,3.2492,11.914,15.0456,9.7885,8.7969,3.5592,6.7442,11.1644,0.1175,28.4909
7/2/2014,23.37,4.6293,3.2478,11.9089,15.0392,9.7843,8.792,3.5572,6.748,11.1582,0.1175,28.4909
7/3/2014,23.508,4.6565,3.2669,11.979,15.1277,9.8419,8.8598,3.5846,6.6964,11.2442,0.1175,28.4909
7/4/2014,23.508,4.6565,3.2669,11.979,15.1277,9.8419,8.8598,3.5846,6.6964,11.2442,0.1175,28.4909
7/7/2014,23.992,4.7525,3.3342,12.2259,15.4394,10.0447,9.0986,3.6812,6.5206,11.5473,0.1175,28.4909
7/8/2014,23.838,4.7219,3.3128,12.1472,15.34,9.98,9.0224,3.6504,6.5756,11.4506,0.1175,28.4909
7/9/2014,23.848,4.7239,3.3142,12.1523,15.3465,9.9842,9.0274,3.6524,6.572,11.4569,0.1175,28.4909
7/10/2014,23.759,4.7063,3.3018,12.107,15.2893,9.9471,8.9836,3.6347,6.604,11.4014,0.1175,28.4909
7/11/2014,23.805,4.7155,3.3083,12.1306,15.3191,9.9664,9.0064,3.6439,6.5873,11.4303,0.1175,28.4909
7/14/2014,24.113,4.7764,3.351,12.2873,15.517,10.0952,9.158,3.7052,6.4783,11.6227,0.1175,28.4909
7/15/2014,23.83,4.7204,3.3117,12.1433,15.3352,9.9769,9.0187,3.6489,6.5783,11.4459,0.1175,28.4909
7/16/2014,23.695,4.6937,3.293,12.0745,15.2483,9.9204,8.9522,3.622,6.6272,11.3615,0.1175,28.4909
7/17/2014,23.272,4.61,3.2342,11.8592,14.9764,9.7435,8.7439,3.5377,6.7851,11.0972,0.1175,28.4909
7/18/2014,23.608,4.6763,3.2808,12.03,15.192,9.8837,8.9091,3.6045,6.6593,11.3067,0.1175,28.4909
7/21/2014,23.485,4.652,3.2637,11.9674,15.113,9.8323,8.8486,3.58,6.7048,11.23,0.1175,28.4909
7/22/2014,23.68,4.6907,3.2909,12.0669,15.2387,9.9141,8.9448,3.619,6.6327,11.3521,0.1175,28.4909
7/23/2014,24.298,4.813,3.3767,12.3816,15.636,10.1726,9.1661,3.7085,6.4725,11.633,0.1175,28.4909
7/24/2014,24.258,4.8051,3.3711,12.3612,15.6103,10.1559,9.1466,3.7006,6.4864,11.6082,0.1175,28.4909
7/25/2014,24.418,4.8368,3.3934,12.4428,15.7134,10.223,9.225,3.7324,6.4312,11.7077,0.1175,28.4909
7/28/2014,24.755,4.9037,3.4403,12.6147,15.9305,10.3642,9.3901,3.7991,6.3182,11.9172,0.1175,28.4909
7/29/2014,24.595,4.872,3.418,12.5332,15.8275,10.2972,9.3118,3.7675,6.3713,11.8178,0.1175,28.4909
7/30/2014,24.538,4.8606,3.4101,12.5039,15.7905,10.2731,9.2836,3.7561,6.3906,11.7821,0.1175,28.4909
7/31/2014,23.9,4.7343,3.3215,12.179,15.3802,10.0062,8.9716,3.6298,6.6129,11.3861,0.1175,28.4909
8/1/2014,24.033,4.7605,3.3399,12.2465,15.4655,10.0617,9.0364,3.6561,6.5654,11.4684,0.1175,28.4909
8/4/2014,23.898,4.7338,3.3211,12.1777,15.3786,10.0052,8.9704,3.6293,6.6138,11.3845,0.1175,28.4909
8/5/2014,23.78,4.7105,3.3048,12.1179,15.303,9.956,8.9128,3.6061,6.6565,11.3115,0.1175,28.4909
8/6/2014,23.74,4.7026,3.2992,12.0975,15.2773,9.9392,8.8933,3.5981,6.6711,11.2867,0.1175,28.4909
8/7/2014,23.62,4.6788,3.2825,12.0363,15.2001,9.889,8.8345,3.5744,6.7155,11.2121,0.1175,28.4909
8/8/2014,23.685,4.6917,3.2916,12.0694,15.2419,9.9162,8.8663,3.5872,6.6914,11.2525,0.1175,28.4909
8/11/2014,23.998,4.7536,3.335,12.2287,15.443,10.047,9.0193,3.6491,6.5779,11.4466,0.1175,28.4909
8/12/2014,23.993,4.7526,3.3343,12.2261,15.4398,10.0449,9.0169,3.6481,6.5797,11.4435,0.1175,28.4909
8/13/2014,24.31,4.8155,3.3784,12.3879,15.6441,10.1779,9.1723,3.711,6.4682,11.6408,0.1175,28.4909
8/14/2014,24.375,4.8284,3.3875,12.4211,15.6859,10.2051,9.2041,3.7239,6.4459,11.6812,0.1175,28.4909
8/15/2014,24.495,4.8521,3.4041,12.4822,15.7631,10.2553,9.2628,3.7477,6.405,11.7557,0.1175,28.4909
8/18/2014,24.79,4.9106,3.4451,12.6325,15.953,10.3788,9.4072,3.8061,6.3067,11.939,0.1175,28.4909
8/19/2014,25.133,4.9784,3.4927,12.8071,16.1734,10.5222,9.5749,3.8739,6.1962,12.1517,0.1175,28.4909
8/20/2014,25.143,4.9804,3.4941,12.8122,16.1798,10.5264,9.5798,3.8759,6.1931,12.158,0.1175,28.4909
8/21/2014,25.145,4.9809,3.4945,12.8134,16.1814,10.5274,9.581,3.8764,6.1923,12.1595,0.1175,28.4909
8/22/2014,25.33,5.0176,3.5202,12.9077,16.3005,10.6049,9.6715,3.913,6.1343,12.2744,0.1175,28.4909
8/25/2014,25.385,5.0284,3.5278,12.9357,16.3359,10.6279,9.6985,3.9239,6.1173,12.3086,0.1175,28.4909
8/26/2014,25.222,4.9962,3.5052,12.8528,16.2311,10.5598,9.6188,3.8917,6.1679,12.2075,0.1175,28.4909
8/27/2014,25.533,5.0577,3.5483,13.0109,16.4308,10.6897,9.7707,3.9531,6.0721,12.4002,0.1175,28.4909
8/28/2014,25.563,5.0636,3.5525,13.0262,16.4501,10.7022,9.7854,3.9591,6.063,12.4189,0.1175,28.4909
8/29/2014,25.625,5.076,3.5612,13.058,16.4903,10.7284,9.816,3.9714,6.0441,12.4577,0.1175,28.4909
9/1/2014,25.625,5.076,3.5612,13.058,16.4903,10.7284,9.816,3.9714,6.0441,12.4577,0.1175,28.4909
9/2/2014,25.825,5.1156,3.589,13.1599,16.619,10.8121,9.9138,4.0111,5.9844,12.5819,0.1175,28.4909
9/3/2014,24.735,4.8997,3.4375,12.6045,15.9176,10.3558,9.3803,3.7952,6.3248,11.9048,0.1175,28.4909
9/4/2014,24.53,4.8591,3.409,12.5,15.7857,10.27,9.28,3.7546,6.3932,11.7774,0.1175,28.4909
9/5/2014,24.743,4.9012,3.4385,12.6083,15.9224,10.3589,9.384,3.7967,6.3223,11.9095,0.1175,28.4909
9/8/2014,24.59,4.871,3.4173,12.5306,15.8243,10.2951,9.3093,3.7665,6.373,11.8147,0.1175,28.4909
9/9/2014,24.498,4.8526,3.4045,12.4835,15.7647,10.2564,9.264,3.7481,6.4041,11.7573,0.1175,28.4909
9/10/2014,25.25,5.0017,3.5091,12.8669,16.249,10.5714,9.6324,3.8972,6.1592,12.2247,0.1175,28.4909
9/11/2014,25.358,5.023,3.524,12.9217,16.3182,10.6164,9.685,3.9185,6.1258,12.2915,0.1175,28.4909
9/12/2014,25.415,5.0344,3.532,12.951,16.3552,10.6405,9.7132,3.9299,6.108,12.3272,0.1175,28.4909
9/15/2014,25.408,5.0329,3.531,12.9472,16.3504,10.6373,9.7095,3.9284,6.1103,12.3226,0.1175,28.4909
9/16/2014,25.215,4.9948,3.5042,12.8491,16.2265,10.5567,9.6153,3.8902,6.1702,12.203,0.1175,28.4909
9/17/2014,25.395,5.0304,3.5292,12.9408,16.3423,10.6321,9.7034,3.9259,6.1142,12.3148,0.1175,28.4909
9/18/2014,25.448,5.0408,3.5365,12.9676,16.3761,10.6541,9.7291,3.9363,6.098,12.3474,0.1175,28.4909
9/19/2014,25.24,4.9997,3.5077,12.8618,16.2426,10.5672,9.6275,3.8952,6.1624,12.2185,0.1175,28.4909
9/22/2014,25.265,5.0047,3.5112,12.8746,16.2587,10.5777,9.6397,3.9001,6.1545,12.2341,0.1175,28.4909
9/23/2014,25.66,5.0829,3.566,13.0759,16.5128,10.7431,9.8331,3.9784,6.0335,12.4794,0.1175,28.4909
9/24/2014,25.438,5.0388,3.5351,12.9625,16.3697,10.6499,9.7242,3.9343,6.1011,12.3412,0.1175,28.4909
9/25/2014,24.468,4.8467,3.4003,12.4682,15.7454,10.2438,9.2494,3.7422,6.4143,11.7386,0.1175,28.4909
9/26/2014,25.188,5.2984,3.3627,12.3148,15.6275,10.1757,9.5851,4.333,5.9973,12.2332,0.1175,28.4909
9/29/2014,25.028,5.2647,3.3414,12.2366,15.5282,10.1111,9.5091,4.2986,6.0452,12.1362,0.1175,27.7549
9/30/2014,25.188,5.2984,3.3627,12.3148,15.6275,10.1757,9.5851,4.333,5.9973,12.2332,0.1175,27.7549
10/1/2014,24.795,5.2158,3.3103,12.1229,15.3839,10.0171,9.3986,4.2487,6.1163,11.9953,0.1175,27.7549
10/2/2014,24.975,5.2537,3.3344,12.2109,15.4956,10.0899,9.4841,4.2874,6.0611,12.1044,0.1175,27.7549
10/3/2014,24.905,5.2389,3.325,12.1767,15.4522,10.0616,9.4509,4.2723,6.0825,12.0619,0.1175,27.7549
10/6/2014,24.905,5.2389,3.325,12.1767,15.4522,10.0616,9.4509,4.2723,6.0825,12.0619,0.1175,27.7549
10/7/2014,24.688,5.1932,3.296,12.0704,15.3173,9.9737,9.3476,4.2256,6.1497,11.9301,0.1175,27.7549
10/8/2014,25.2,5.301,3.3644,12.321,15.6352,10.1808,9.591,4.3357,5.9936,12.2408,0.1175,27.7549
10/9/2014,25.255,5.3126,3.3717,12.3478,15.6694,10.203,9.6171,4.3475,5.9773,12.2741,0.1175,27.7549
10/10/2014,25.183,5.2973,3.3621,12.3124,15.6244,10.1737,9.5827,4.3319,5.9988,12.2302,0.1175,27.7549
10/13/2014,24.953,5.2489,3.3314,12.1999,15.4817,10.0808,9.4734,4.2825,6.068,12.0907,0.1175,27.7549
10/14/2014,24.688,5.1932,3.296,12.0704,15.3173,9.9737,9.3476,4.2256,6.1497,11.9301,0.1175,27.7549
10/15/2014,24.385,5.1295,3.2556,11.9225,15.1296,9.8515,9.2039,4.1607,6.2457,11.7467,0.1175,27.7549
10/16/2014,24.065,5.0622,3.2129,11.766,14.931,9.7222,9.0519,4.092,6.3506,11.5527,0.1175,27.7549
10/17/2014,24.418,5.1364,3.2599,11.9384,15.1497,9.8646,9.2193,4.1677,6.2352,11.7664,0.1175,27.7549
10/20/2014,24.94,5.2463,3.3297,12.1938,15.4739,10.0757,9.2267,4.171,6.2302,11.7759,0.1175,27.7549
10/21/2014,25.618,5.3888,3.4201,12.5251,15.8943,10.3494,9.542,4.3135,6.0244,12.1782,0.1175,27.7549
10/22/2014,25.748,5.4162,3.4375,12.5886,15.9749,10.4019,9.6025,4.3409,5.9864,12.2554,0.1175,27.7549
10/23/2014,26.208,5.5129,3.4989,12.8136,16.2603,10.5878,9.8165,4.4376,5.8559,12.5286,0.1175,27.7549
10/24/2014,26.305,5.5334,3.5119,12.8612,16.3208,10.6272,9.8619,4.4582,5.829,12.5865,0.1175,27.7549
10/27/2014,26.278,5.5276,3.5083,12.8478,16.3038,10.6161,9.8464,4.4511,5.8382,12.5667,0.1175,27.7549
10/28/2014,26.685,5.6134,3.5627,13.047,16.5566,10.7807,10.0359,4.5368,5.7279,12.8086,0.1175,27.7549
10/29/2014,26.835,5.6449,3.5827,13.1204,16.6497,10.8413,10.1057,4.5684,5.6883,12.8977,0.1175,27.7549
10/30/2014,26.745,5.626,3.5707,13.0763,16.5938,10.8049,10.0639,4.5494,5.712,12.8443,0.1175,27.7549
